pclass,sex,age,sibsp,parch,fare,alone,embarked_Q,embarked_S,family_size,is_child,survived
0.8295675466232271,0.7424272739336898,-0.11207775677801594,-0.46508427634374117,-0.46618317148792077,1.134610180071678,0.800345547492897,-0.2893334595879614,0.611978246768114,-0.5563385795422586,-0.31963601590330637,1
-0.3709448379209555,0.7424272739336898,-0.11207775677801594,-0.46508427634374117,-0.46618317148792077,-3.0326357148257177,0.800345547492897,-0.2893334595879614,0.611978246768114,-0.5563385795422586,-0.31963601590330637,0
-1.571457222465138,0.7424272739336898,-0.11207775677801594,-0.46508427634374117,-0.46618317148792077,2.5277019242576992,0.800345547492897,-0.2893334595879614,0.611978246768114,-0.5563385795422586,-0.31963601590330637,0
0.8295675466232271,-1.3469332756346388,-0.8798074793728043,-0.46508427634374117,0.7277823612437324,-0.6290103542184128,-1.2494603151507815,-0.2893334595879614,0.611978246768114,0.07341192703021858,-0.31963601590330637,1
-0.3709448379209555,-1.3469332756346388,0.11824116000042058,0.4783345406270387,0.7277823612437324,0.3666609411446313,-1.2494603151507815,-0.2893334595879614,0.611978246768114,0.7031624336026958,-0.31963601590330637,1
0.8295675466232271,0.7424272739336898,-0.6494885625943678,-0.46508427634374117,-0.46618317148792077,-0.7243953748608261,0.800345547492897,-0.2893334595879614,0.611978246768114,-0.5563385795422586,-0.31963601590330637,0
0.8295675466232271,0.7424272739336898,-0.2656237012969736,-0.46508427634374117,-0.46618317148792077,1.134610180071678,0.800345547492897,-0.2893334595879614,0.611978246768114,-0.5563385795422586,-0.31963601590330637,1
-1.571457222465138,0.7424272739336898,-0.11207775677801594,-0.46508427634374117,-0.46618317148792077,2.5538925070607656,0.800345547492897,-0.2893334595879614,-1.6340450094117678,-0.5563385795422586,-0.31963601590330637,0
0.8295675466232271,0.7424272739336898,-0.11207775677801594,-0.46508427634374117,-0.46618317148792077,-0.801731754211006,0.800345547492897,3.456219689987103,-1.6340450094117678,-0.5563385795422586,-0.31963601590330637,1
0.8295675466232271,-1.3469332756346388,0.11824116000042058,0.4783345406270387,-0.46618317148792077,-0.00423647358439361,-1.2494603151507815,-0.2893334595879614,0.611978246768114,0.07341192703021858,-0.31963601590330637,0
-1.571457222465138,0.7424272739336898,2.0375654664873917,-0.46508427634374117,-0.46618317148792077,0.6672533973467617,0.800345547492897,-0.2893334595879614,-1.6340450094117678,-0.5563385795422586,-0.31963601590330637,1
0.8295675466232271,-1.3469332756346388,-0.6494885625943678,0.4783345406270387,-0.46618317148792077,-0.5828590883016047,-1.2494603151507815,-0.2893334595879614,0.611978246768114,0.07341192703021858,-0.31963601590330637,0
0.8295675466232271,0.7424272739336898,-0.11207775677801594,7.082266259422497,1.9217478939753856,1.3450543756268347,-1.2494603151507815,-0.2893334595879614,0.611978246768114,5.741166486182514,-0.31963601590330637,0
-1.571457222465138,0.7424272739336898,2.0375654664873917,-0.46508427634374117,-0.46618317148792077,0.3779221652377335,0.800345547492897,-0.2893334595879614,0.611978246768114,-0.5563385795422586,-0.31963601590330637,0
0.8295675466232271,0.7424272739336898,-0.6494885625943678,-0.46508427634374117,-0.46618317148792077,-0.7958712548281893,0.800345547492897,-0.2893334595879614,0.611978246768114,-0.5563385795422586,-0.31963601590330637,0
-1.571457222465138,-1.3469332756346388,0.27178710451937826,0.4783345406270387,-0.46618317148792077,1.6068503141050399,-1.2494603151507815,3.456219689987103,-1.6340450094117678,0.07341192703021858,-0.31963601590330637,1
0.8295675466232271,0.7424272739336898,-0.6494885625943678,-0.46508427634374117,-0.46618317148792077,-0.8036966239287081,0.800345547492897,3.456219689987103,-1.6340450094117678,-0.5563385795422586,-0.31963601590330637,0
0.8295675466232271,0.7424272739336898,-0.11207775677801594,-0.46508427634374117,-0.46618317148792077,-0.8622500827905842,0.800345547492897,-0.2893334595879614,0.611978246768114,-0.5563385795422586,-0.31963601590330637,0
0.8295675466232271,0.7424272739336898,1.0395168271141666,-0.46508427634374117,-0.46618317148792077,-0.9671577426293974,0.800345547492897,-0.2893334595879614,0.611978246768114,-0.5563385795422586,-0.31963601590330637,0
0.8295675466232271,-1.3469332756346388,-0.11207775677801594,2.3651721745685985,0.7277823612437324,0.3366630894983299,-1.2494603151507815,-0.2893334595879614,0.611978246768114,1.9626634467476503,-0.31963601590330637,0
0.8295675466232271,0.7424272739336898,0.04146818774094174,0.4783345406270387,-0.46618317148792077,-0.11260132948141857,-1.2494603151507815,-0.2893334595879614,0.611978246768114,0.07341192703021858,-0.31963601590330637,0
-1.571457222465138,-1.3469332756346388,0.19501413225989941,-0.46508427634374117,-0.46618317148792077,1.4389216789690689,0.800345547492897,-0.2893334595879614,-1.6340450094117678,-0.5563385795422586,-0.31963601590330637,1
-1.571457222465138,-1.3469332756346388,-0.11207775677801594,-0.46508427634374117,-0.46618317148792077,1.4769118694830272,0.800345547492897,-0.2893334595879614,-1.6340450094117678,-0.5563385795422586,-0.31963601590330637,1
-0.3709448379209555,0.7424272739336898,-0.8030345071133255,-0.46508427634374117,-0.46618317148792077,-0.5206454983213874,0.800345547492897,-0.2893334595879614,0.611978246768114,-0.5563385795422586,-0.31963601590330637,1
0.8295675466232271,0.7424272739336898,-0.4191696458159313,-0.46508427634374117,-0.46618317148792077,-0.7847349754737591,0.800345547492897,-0.2893334595879614,0.611978246768114,-0.5563385795422586,-0.31963601590330637,0
-0.3709448379209555,-1.3469332756346388,1.1930627716331244,-0.46508427634374117,-0.46618317148792077,-0.2822340939429391,0.800345547492897,-0.2893334595879614,0.611978246768114,-0.5563385795422586,-0.31963601590330637,1
0.8295675466232271,0.7424272739336898,-0.4959426180754101,-0.46508427634374117,-0.46618317148792077,-0.7847349754737591,0.800345547492897,-0.2893334595879614,0.611978246768114,-0.5563385795422586,-0.31963601590330637,0
0.8295675466232271,0.7424272739336898,0.9627438548546878,-0.46508427634374117,0.7277823612437324,-0.7275730583328789,-1.2494603151507815,-0.2893334595879614,0.611978246768114,0.07341192703021858,-0.31963601590330637,0
